location,countryname,year,actor,location_wdi,location_un,violence,protest,sanction,relaxation,palt,pdem,pmar,pobs,ppro,sral,stri,abdu,aeri,assa,beat,cbio,cbru,conc,corp,coup,grpg,htak,jack,maim,mine,pass,pexe,raid,riot,sbom,sexa,vbom,bana,cens,moni,poar,dmin,emsa,rcur,rele,rpol,rrpe,rrpr,rsan
EGY,"Egypt, Arab Rep.",1992,unk_,EGY,818,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1993,civil,EGY,818,149,10,0,2,0,2,1,0,0,4,3,0,0,1,0,0,0,0,1,1,7,0,0,0,0,19,102,16,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
EGY,"Egypt, Arab Rep.",1993,state,EGY,818,162,8,13,6,0,1,1,1,0,3,2,0,0,3,0,0,0,7,19,3,1,1,0,2,0,80,36,10,0,0,0,0,2,0,0,11,1,0,0,1,0,4,0,0
EGY,"Egypt, Arab Rep.",1993,unk_,EGY,818,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,5,7,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1994,civil,EGY,818,192,10,2,2,0,3,0,0,1,5,1,0,0,1,1,0,0,0,0,0,4,1,0,1,0,10,154,19,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
EGY,"Egypt, Arab Rep.",1994,state,EGY,818,182,5,17,17,0,0,0,0,0,2,3,0,0,1,0,0,0,10,14,0,2,0,0,3,0,69,64,19,0,0,0,0,0,2,0,15,0,0,0,1,0,16,0,0
EGY,"Egypt, Arab Rep.",1994,unk_,EGY,818,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1995,civil,EGY,818,221,12,2,1,0,6,0,0,0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,25,178,10,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0
EGY,"Egypt, Arab Rep.",1995,state,EGY,818,211,5,33,11,0,0,0,1,1,0,3,0,0,7,0,0,0,1,6,0,0,0,0,0,0,91,72,34,0,0,0,0,2,0,1,30,0,0,0,1,0,10,0,0
EGY,"Egypt, Arab Rep.",1995,unk_,EGY,818,28,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,7,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1996,civil,EGY,818,118,4,2,2,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,4,0,0,7,88,14,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
EGY,"Egypt, Arab Rep.",1996,state,EGY,818,99,4,12,7,0,0,0,0,0,2,2,0,0,1,1,0,0,0,4,0,3,1,3,2,0,48,23,13,0,0,0,0,0,0,0,12,0,0,1,1,0,5,0,0
EGY,"Egypt, Arab Rep.",1996,unk_,EGY,818,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1997,civil,EGY,818,66,13,0,1,1,4,1,0,0,2,5,0,0,0,0,0,0,0,2,1,0,1,1,0,0,9,37,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,"Egypt, Arab Rep.",1997,state,EGY,818,70,4,7,5,0,0,0,0,0,1,3,0,0,1,0,0,0,1,3,0,1,2,0,2,0,37,14,9,0,0,0,0,1,1,0,5,0,0,0,0,0,5,0,0
EGY,"Egypt, Arab Rep.",1997,unk_,EGY,818,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1998,civil,EGY,818,23,5,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1998,state,EGY,818,41,2,10,6,0,0,0,0,0,1,1,0,0,1,0,0,0,2,8,0,0,0,0,2,0,12,11,4,0,0,1,0,2,3,0,5,0,0,0,0,0,6,0,0
EGY,"Egypt, Arab Rep.",1998,unk_,EGY,818,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",1999,civil,EGY,818,17,6,0,4,1,2,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,9,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0
EGY,"Egypt, Arab Rep.",1999,state,EGY,818,21,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,12,0,4,0,0,0,0,0,0,0,8,0,0,0,1,0,2,0,0
EGY,"Egypt, Arab Rep.",1999,unk_,EGY,818,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2000,civil,EGY,818,19,14,1,1,0,7,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
EGY,"Egypt, Arab Rep.",2000,state,EGY,818,38,324,11,10,0,0,2,0,0,321,1,0,0,0,0,0,0,4,2,0,0,0,0,1,0,22,6,3,0,0,0,0,0,1,1,9,0,0,0,2,0,8,0,0
EGY,"Egypt, Arab Rep.",2000,unk_,EGY,818,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2001,civil,EGY,818,25,8,0,0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6,5,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2001,state,EGY,818,30,351,9,1,0,3,0,0,0,348,0,0,2,0,1,0,0,0,2,0,0,2,0,0,0,7,12,4,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,0
EGY,"Egypt, Arab Rep.",2001,unk_,EGY,818,11,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2002,civil,EGY,818,7,6,0,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2002,state,EGY,818,28,297,8,7,0,0,0,0,0,297,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,11,5,6,0,0,0,0,0,0,1,7,0,0,0,0,0,7,0,0
EGY,"Egypt, Arab Rep.",2002,unk_,EGY,818,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2003,civil,EGY,818,14,3,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,"Egypt, Arab Rep.",2003,state,EGY,818,17,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0
EGY,"Egypt, Arab Rep.",2003,unk_,EGY,818,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,"Egypt, Arab Rep.",2004,civil,EGY,818,39,4,1,3,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,20,1,0,0,3,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
EGY,"Egypt, Arab Rep.",2004,state,EGY,818,49,7,3,23,0,0,0,1,3,2,1,0,0,0,0,0,0,2,3,0,0,13,0,3,0,16,3,9,0,0,0,0,0,0,0,3,0,0,0,1,0,22,0,0
EGY,"Egypt, Arab Rep.",2004,unk_,EGY,818,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1990,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1990,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1990,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1991,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1991,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1991,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1992,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1992,state,GNQ,226,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
EQG,Equatorial Guinea,1992,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1993,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1993,state,GNQ,226,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1993,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1994,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1994,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1994,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1995,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1995,state,GNQ,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1995,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1996,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1996,state,GNQ,226,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1996,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1997,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1997,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1997,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1998,civil,GNQ,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1998,state,GNQ,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1998,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1999,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1999,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,1999,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2000,civil,GNQ,226,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2000,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2000,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2001,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2001,state,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2001,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2002,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2002,state,GNQ,226,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2002,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2003,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2003,state,GNQ,226,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EQG,Equatorial Guinea,2003,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2004,civil,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2004,state,GNQ,226,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
EQG,Equatorial Guinea,2004,unk_,GNQ,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1990,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1990,state,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1990,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1991,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1991,state,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1991,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1992,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1992,state,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1992,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1993,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1993,state,ERI,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1993,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1994,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1994,state,ERI,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1994,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1995,civil,ERI,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1995,state,ERI,232,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ERI,Eritrea,1995,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1996,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1996,state,ERI,232,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
ERI,Eritrea,1996,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1997,civil,ERI,232,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1997,state,ERI,232,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1997,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1998,civil,ERI,232,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1998,state,ERI,232,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ERI,Eritrea,1998,unk_,ERI,232,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1999,civil,ERI,232,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1999,state,ERI,232,24,2,1,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,10,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ERI,Eritrea,1999,unk_,ERI,232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,2000,civil,ERI,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,2000,state,ERI,232,15,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ERI,Eritrea,2000,unk_,ERI,232,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERI,Eritrea,2001,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,2001,state,ERI,232,2,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ERI,Eritrea,2001,unk_,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,2002,civil,ERI,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,Eritrea,2002,state,ERI,232,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
